Time,Level,Noise,Frequency,Bandwidth
34:50.8,-20.78,-41.66,103300,16000
34:50.9,-21.63,-41.64,103300,16000
34:50.9,-21.3,-41.59,103300,16000
34:51.0,-21.79,-41.59,103300,16000
34:51.0,-21.6,-41.58,103300,16000
34:51.1,-22.69,-41.61,103300,16000
34:51.1,-22,-41.6,103300,16000
34:51.2,-21.36,-41.58,103300,16000
34:51.2,-20.73,-41.55,103300,16000
34:51.3,-21.39,-41.55,103300,16000
34:51.4,-20.47,-41.54,103300,16000
34:51.4,-21.18,-41.53,103300,16000
34:51.4,-20.91,-41.5,103300,16000
34:51.5,-20.87,-41.5,103300,16000
34:51.6,-20.72,-41.5,103300,16000
34:51.6,-20.92,-41.51,103300,16000
34:51.6,-19.8,-41.49,103300,16000
34:51.7,-19.38,-41.48,103300,16000
34:51.7,-21.66,-41.5,103300,16000
34:51.8,-21.56,-41.49,103300,16000
34:51.9,-22.26,-41.49,103300,16000
34:51.9,-20.67,-41.5,103300,16000
34:52.0,-22.33,-41.46,103300,16000
34:52.0,-22.17,-41.46,103300,16000
34:52.1,-21.42,-41.48,103300,16000
34:52.1,-22.01,-41.49,103300,16000
34:52.2,-21.66,-41.46,103300,16000
34:52.2,-20.94,-41.45,103300,16000
34:52.2,-22.3,-41.44,103300,16000
34:52.3,-20.7,-41.46,103300,16000
34:52.4,-19.94,-41.46,103300,16000
34:52.4,-21.65,-41.43,103300,16000
34:52.5,-21.75,-41.43,103300,16000
34:52.5,-21.77,-41.5,103300,16000
34:52.6,-21.29,-41.5,103300,16000
34:52.6,-21.89,-41.49,103300,16000
34:52.7,-22.27,-41.49,103300,16000
34:52.7,-21.3,-41.55,103300,16000
34:52.7,-22.65,-41.55,103300,16000
34:52.8,-22.76,-41.58,103300,16000
34:52.8,-22,-41.58,103300,16000
34:52.9,-21.34,-41.61,103300,16000
34:52.9,-21.58,-41.63,103300,16000
34:53.0,-21.75,-41.63,103300,16000
34:53.1,-22.75,-41.63,103300,16000
34:53.1,-21.26,-41.64,103300,16000
34:53.2,-20.01,-41.65,103300,16000
34:53.2,-22.45,-41.69,103300,16000
34:53.3,-20.16,-41.69,103300,16000
34:53.3,-21.95,-41.7,103300,16000
34:53.3,-22.78,-41.74,103300,16000
34:53.4,-23.08,-41.78,103300,16000
34:53.4,-21.27,-41.76,103300,16000
34:53.5,-23.21,-41.79,103300,16000
34:53.6,-22.58,-41.81,103300,16000
34:53.6,-22.04,-41.82,103300,16000
34:53.7,-21.11,-41.79,103300,16000
34:53.7,-22.7,-41.78,103300,16000
34:53.8,-20.82,-41.77,103300,16000
34:53.8,-23.43,-41.71,103300,16000
34:53.9,-21.1,-41.69,103300,16000
34:53.9,-21.02,-41.71,103300,16000
34:54.0,-19.5,-41.72,103300,16000
34:54.0,-20.46,-41.71,103300,16000
34:54.1,-20.94,-41.66,103300,16000
34:54.1,-19.61,-41.65,103300,16000
34:54.2,-21.68,-41.6,103300,16000
34:54.2,-20.59,-41.55,103300,16000
34:54.2,-20.62,-41.53,103300,16000
34:54.3,-22.37,-41.5,103300,16000
34:54.3,-22.79,-41.49,103300,16000
34:54.4,-20.4,-41.49,103300,16000
34:54.4,-21.41,-41.48,103300,16000
34:54.5,-21.12,-41.45,103300,16000
34:54.6,-20.4,-41.38,103300,16000
34:54.6,-21.63,-41.4,103300,16000
34:54.7,-20.28,-41.39,103300,16000
34:54.7,-21.29,-41.39,103300,16000
34:54.8,-21.14,-41.4,103300,16000
34:54.8,-18.45,-41.42,103300,16000
34:54.9,-20.28,-41.43,103300,16000
34:54.9,-19.69,-41.39,103300,16000
34:55.0,-21.76,-41.37,103300,16000
34:55.0,-22.13,-41.4,103300,16000
34:55.1,-21.66,-41.44,103300,16000
34:55.1,-21.14,-41.44,103300,16000
34:55.2,-22.05,-41.49,103300,16000
34:55.2,-21.8,-41.55,103300,16000
34:55.3,-22.86,-41.58,103300,16000
34:55.3,-21.61,-41.58,103300,16000
34:55.4,-20.08,-41.63,103300,16000
34:55.4,-22.89,-41.6,103300,16000
34:55.4,-21.08,-41.6,103300,16000
34:55.5,-22.67,-41.56,103300,16000
34:55.5,-22.4,-41.56,103300,16000
34:55.6,-21.79,-41.56,103300,16000
34:55.6,-23.16,-41.55,103300,16000
34:55.7,-21.72,-41.59,103300,16000
34:55.8,-21.54,-41.57,103300,16000
34:55.8,-22.23,-41.61,103300,16000
34:55.9,-20.6,-41.64,103300,16000
34:55.9,-21.54,-41.66,103300,16000
34:55.9,-21.73,-41.66,103300,16000
34:56.0,-20.68,-41.67,103300,16000
34:56.1,-21.91,-41.66,103300,16000
34:56.1,-21.78,-41.68,103300,16000
34:56.1,-20.83,-41.71,103300,16000
34:56.2,-21.47,-41.68,103300,16000
34:56.3,-23.34,-41.66,103300,16000
34:56.3,-21.72,-41.63,103300,16000
34:56.4,-22.22,-41.62,103300,16000
34:56.4,-20.56,-41.65,103300,16000
34:56.5,-21.92,-41.65,103300,16000
34:56.5,-22.12,-41.65,103300,16000
34:56.6,-21.6,-41.71,103300,16000
34:56.6,-20.68,-41.71,103300,16000
34:56.7,-20.32,-41.69,103300,16000
34:56.7,-21.86,-41.64,103300,16000
34:56.8,-20.58,-41.62,103300,16000
34:56.8,-21.83,-41.57,103300,16000
34:56.8,-21.91,-41.54,103300,16000
34:56.9,-20.87,-41.51,103300,16000
34:56.9,-21.58,-41.49,103300,16000
34:57.0,-19.68,-41.48,103300,16000
34:57.1,-20.45,-41.45,103300,16000
34:57.1,-21.49,-41.4,103300,16000
34:57.2,-20.17,-41.34,103300,16000
34:57.2,-21.51,-41.35,103300,16000
34:57.2,-22.96,-41.34,103300,16000
34:57.3,-18.52,-41.34,103300,16000
34:57.3,-19.76,-41.35,103300,16000
34:57.4,-20.61,-41.34,103300,16000
34:57.5,-21.55,-41.3,103300,16000
34:57.5,-22.04,-41.32,103300,16000
34:57.6,-21.49,-41.35,103300,16000
34:57.6,-22.87,-41.37,103300,16000
34:57.7,-22.39,-41.43,103300,16000
34:57.7,-21.86,-41.43,103300,16000
34:57.8,-21.63,-41.46,103300,16000
34:57.8,-21.77,-41.51,103300,16000
34:57.9,-21.74,-41.51,103300,16000
34:57.9,-18.82,-41.57,103300,16000
34:58.0,-21.94,-41.56,103300,16000
34:58.0,-21.33,-41.58,103300,16000
34:58.1,-22.22,-41.59,103300,16000
34:58.1,-21.73,-41.62,103300,16000
34:58.1,-21.51,-41.62,103300,16000
34:58.2,-21.89,-41.6,103300,16000
34:58.2,-21.43,-41.61,103300,16000
34:58.3,-22.41,-41.58,103300,16000
34:58.3,-21.52,-41.57,103300,16000
34:58.4,-21.98,-41.58,103300,16000
34:58.4,-22.23,-41.6,103300,16000
34:58.5,-19.97,-41.58,103300,16000
34:58.6,-20.81,-41.56,103300,16000
34:58.7,-22.11,-41.52,103300,16000
34:58.7,-20.85,-41.53,103300,16000
34:58.8,-21.46,-41.52,103300,16000
34:58.8,-21.73,-41.5,103300,16000
34:58.9,-22.08,-41.47,103300,16000
34:58.9,-21.17,-41.47,103300,16000
34:58.9,-22.04,-41.47,103300,16000
34:59.0,-21.4,-41.46,103300,16000
34:59.1,-23.3,-41.45,103300,16000
34:59.1,-22.01,-41.45,103300,16000
34:59.2,-20.49,-41.43,103300,16000
34:59.2,-20.96,-41.41,103300,16000
34:59.3,-22.27,-41.4,103300,16000
34:59.3,-21.23,-41.43,103300,16000
34:59.4,-21.41,-41.43,103300,16000
34:59.4,-22.57,-41.41,103300,16000
34:59.5,-20.27,-41.41,103300,16000
34:59.5,-21.08,-41.41,103300,16000
34:59.5,-21.87,-41.39,103300,16000
34:59.6,-21.9,-41.39,103300,16000
34:59.7,-21.81,-41.41,103300,16000
34:59.7,-21.79,-41.37,103300,16000
34:59.8,-20.84,-41.38,103300,16000
34:59.8,-20.11,-41.37,103300,16000
34:59.8,-22.5,-41.35,103300,16000
34:59.9,-22.24,-41.33,103300,16000
34:59.9,-21.37,-41.31,103300,16000
35:00.0,-21.18,-41.35,103300,16000
35:00.0,-21.22,-41.36,103300,16000
35:00.1,-20.15,-41.36,103300,16000
35:00.2,-20.43,-41.37,103300,16000
35:00.2,-20.3,-41.37,103300,16000
35:00.3,-20.77,-41.38,103300,16000
35:00.3,-20.28,-41.34,103300,16000
35:00.4,-18.99,-41.3,103300,16000
35:00.4,-22.54,-41.29,103300,16000
35:00.5,-21.56,-41.3,103300,16000
35:00.5,-20.81,-41.3,103300,16000
35:00.6,-21.04,-41.33,103300,16000
35:00.6,-20.58,-41.33,103300,16000
35:00.7,-22.07,-41.3,103300,16000
35:00.7,-22.16,-41.32,103300,16000
35:00.8,-22.49,-41.26,103300,16000
35:00.8,-23.05,-41.27,103300,16000
35:00.9,-21.27,-41.33,103300,16000
35:00.9,-21.43,-41.33,103300,16000
35:00.9,-19.87,-41.35,103300,16000
35:01.0,-21.26,-41.35,103300,16000
35:01.1,-18.94,-41.27,103300,16000
35:01.1,-22.38,-41.26,103300,16000
35:01.1,-21.72,-41.29,103300,16000
35:01.2,-21.62,-41.32,103300,16000
35:01.2,-20.12,-41.3,103300,16000
35:01.3,-19.85,-41.3,103300,16000
35:01.4,-20.2,-41.34,103300,16000
35:01.4,-22.04,-41.34,103300,16000
35:01.5,-21.22,-41.33,103300,16000
35:01.5,-21.76,-41.29,103300,16000
35:01.6,-20.55,-41.24,103300,16000
35:01.6,-21.13,-41.17,103300,16000
35:01.7,-20.61,-41.19,103300,16000
35:01.7,-21.12,-41.16,103300,16000
35:01.7,-21.42,-41.21,103300,16000
35:01.8,-21.52,-41.19,103300,16000
35:01.9,-20.87,-41.19,103300,16000
35:01.9,-21.31,-41.12,103300,16000
35:02.0,-21.43,-41.12,103300,16000
35:02.0,-22.02,-41.11,103300,16000
35:02.1,-21.19,-41.11,103300,16000
35:02.1,-21.72,-41.15,103300,16000
35:02.2,-21.93,-41.12,103300,16000
35:02.2,-21.44,-41.09,103300,16000
35:02.2,-20.98,-41.06,103300,16000
35:02.3,-21.74,-41.09,103300,16000
35:02.3,-22.23,-41.08,103300,16000
35:02.4,-19.41,-41.08,103300,16000
35:02.5,-21.36,-41.07,103300,16000
35:02.6,-20.79,-41.07,103300,16000
35:02.6,-20.97,-41.11,103300,16000
35:02.7,-21.1,-41.1,103300,16000
35:02.8,-22.37,-41.15,103300,16000
35:02.8,-21.74,-41.19,103300,16000
35:02.9,-21.05,-41.2,103300,16000
35:02.9,-20.76,-41.21,103300,16000
35:03.0,-22.92,-41.21,103300,16000
35:03.1,-21.67,-41.25,103300,16000
35:03.2,-20.33,-41.3,103300,16000
35:03.3,-22.7,-41.27,103300,16000
35:03.3,-22.93,-41.29,103300,16000
35:03.4,-21.69,-41.31,103300,16000
35:03.5,-19.75,-41.28,103300,16000
35:03.5,-21.87,-41.27,103300,16000
35:03.6,-21.9,-41.29,103300,16000
35:03.7,-21.12,-41.32,103300,16000
35:03.7,-21.19,-41.31,103300,16000
35:03.8,-21.09,-41.25,103300,16000
35:03.9,-21.16,-41.23,103300,16000
35:04.0,-20.76,-41.24,103300,16000
35:04.1,-21.66,-41.17,103300,16000
35:04.2,-20.93,-41.1,103300,16000
35:04.3,-20.47,-41.13,103300,16000
35:04.3,-21.15,-41.1,103300,16000
35:04.4,-19.87,-41.09,103300,16000
35:04.5,-20.54,-41.1,103300,16000
35:04.6,-20.71,-41.14,103300,16000
35:04.7,-20.22,-41.04,103300,16000
35:04.8,-22.12,-40.97,103300,16000
35:04.8,-20.45,-40.95,103300,16000
35:04.9,-22.16,-40.98,103300,16000
35:04.9,-21.09,-40.99,103300,16000
35:05.0,-21.61,-40.98,103300,16000
35:05.0,-21.04,-41.01,103300,16000
35:05.1,-21.11,-41.05,103300,16000
35:05.1,-21.12,-41.05,103300,16000
35:05.2,-20.47,-41.03,103300,16000
35:05.3,-20.46,-41.03,103300,16000
35:05.4,-22.16,-41.05,103300,16000
35:05.4,-20.93,-41.07,103300,16000
35:05.4,-21.04,-41.07,103300,16000
35:05.5,-21.05,-41.08,103300,16000
35:05.6,-21.46,-41.1,103300,16000
35:05.6,-20.36,-41.11,103300,16000
35:05.8,-20.63,-41.14,103300,16000
35:05.9,-21.37,-41.2,103300,16000
35:06.0,-21.96,-41.19,103300,16000
35:06.0,-21.14,-41.18,103300,16000
35:06.1,-22.5,-41.13,103300,16000
35:06.2,-21.34,-41.19,103300,16000
35:06.2,-20.11,-41.21,103300,16000
35:06.3,-20.33,-41.24,103300,16000
35:06.3,-21.4,-41.25,103300,16000
35:06.4,-20.31,-41.22,103300,16000
35:06.6,-19.91,-41.14,103300,16000
35:06.6,-19.05,-41.06,103300,16000
35:06.7,-20.61,-41.01,103300,16000
35:06.7,-21.48,-40.97,103300,16000
35:06.8,-20.55,-40.92,103300,16000
35:06.9,-22.04,-40.89,103300,16000
35:07.0,-21.06,-40.92,103300,16000
35:07.0,-20.4,-40.92,103300,16000
35:07.1,-22.72,-40.93,103300,16000
35:07.2,-21.3,-40.91,103300,16000
35:07.2,-21.77,-40.9,103300,16000
35:07.3,-21.19,-40.89,103300,16000
35:07.3,-21.17,-40.9,103300,16000
35:07.4,-20.59,-40.93,103300,16000
35:07.5,-20.6,-40.96,103300,16000
35:07.5,-20.96,-40.99,103300,16000
35:07.6,-20.64,-41,103300,16000
35:07.6,-21.66,-41.08,103300,16000
35:07.7,-21.86,-41.1,103300,16000
35:07.8,-21.79,-41.16,103300,16000
35:07.8,-21.74,-41.16,103300,16000
35:07.9,-21.07,-41.18,103300,16000
35:08.1,-21.43,-41.14,103300,16000
35:08.1,-21.08,-41.17,103300,16000
35:08.2,-22.58,-41.15,103300,16000
35:08.3,-21.72,-41.17,103300,16000
35:08.4,-21.56,-41.15,103300,16000
35:08.4,-22.75,-41.17,103300,16000
35:08.4,-19.96,-41.17,103300,16000
35:08.5,-21.03,-41.18,103300,16000
35:08.6,-19.78,-41.15,103300,16000
35:08.7,-22.15,-41.09,103300,16000
35:08.7,-20.82,-41.1,103300,16000
35:08.8,-20.94,-41.05,103300,16000
35:08.8,-20.46,-41.03,103300,16000
35:08.9,-21.09,-41.02,103300,16000
35:09.0,-20.78,-41.02,103300,16000
35:09.0,-20.59,-40.99,103300,16000
35:09.1,-21.38,-40.96,103300,16000
35:09.2,-21.73,-41.02,103300,16000
35:09.3,-22.12,-41.02,103300,16000
35:09.3,-20.77,-41.04,103300,16000
35:09.4,-20.5,-41.01,103300,16000
35:09.4,-19.83,-41.03,103300,16000
35:09.5,-21.68,-41,103300,16000
35:09.6,-20.83,-41,103300,16000
35:09.7,-20.47,-41.05,103300,16000
35:09.8,-20.95,-41.07,103300,16000
35:09.9,-21.16,-41.08,103300,16000
35:09.9,-21.4,-41.09,103300,16000
35:10.0,-21.51,-41.11,103300,16000
35:10.1,-20.3,-41.1,103300,16000
35:10.1,-21.57,-41.03,103300,16000
35:10.2,-20.59,-40.99,103300,16000
35:10.3,-21.86,-40.97,103300,16000
35:10.3,-20.13,-40.95,103300,16000
35:10.4,-19.99,-40.85,103300,16000
35:10.4,-19.93,-40.84,103300,16000
35:10.5,-18.99,-40.84,103300,16000
35:10.6,-21.41,-40.84,103300,16000
35:10.6,-20.58,-40.87,103300,16000
35:10.7,-21.13,-40.86,103300,16000
35:10.7,-20.79,-40.88,103300,16000
35:10.8,-19.2,-40.9,103300,16000
35:10.9,-21.37,-40.88,103300,16000
35:11.0,-19.45,-40.94,103300,16000
35:11.1,-21.03,-40.95,103300,16000
35:11.1,-19.75,-40.96,103300,16000
35:11.2,-19.81,-40.96,103300,16000
35:11.3,-19.93,-40.94,103300,16000
35:11.4,-21.45,-40.9,103300,16000
35:11.4,-20.32,-40.92,103300,16000
35:11.5,-20.8,-40.89,103300,16000
35:11.5,-20.19,-40.9,103300,16000
35:11.6,-21.77,-40.96,103300,16000
35:11.6,-21.32,-40.93,103300,16000
35:11.7,-22.97,-40.88,103300,16000
35:11.7,-17.45,-40.88,103300,16000
35:11.8,-20.36,-40.82,103300,16000
35:11.9,-21.46,-40.78,103300,16000
35:11.9,-21.03,-40.73,103300,16000
35:12.0,-21.3,-40.7,103300,16000
35:12.1,-21.64,-40.7,103300,16000
35:12.2,-21.07,-40.66,103300,16000
35:12.2,-20.47,-40.66,103300,16000
35:12.3,-19.95,-40.66,103300,16000
35:12.3,-18.39,-40.69,103300,16000
35:12.3,-20.23,-40.69,103300,16000
35:12.4,-20.36,-40.68,103300,16000
35:12.5,-20.19,-40.63,103300,16000
35:12.6,-20.11,-40.58,103300,16000
35:12.7,-19.81,-40.55,103300,16000
35:12.7,-19.48,-40.56,103300,16000
35:12.8,-19.74,-40.57,103300,16000
35:12.8,-22.68,-40.55,103300,16000
35:12.9,-19.98,-40.57,103300,16000
35:13.0,-22.29,-40.57,103300,16000
35:13.1,-21.49,-40.6,103300,16000
35:13.1,-20.93,-40.65,103300,16000
35:13.2,-21.68,-40.67,103300,16000
35:13.2,-21.62,-40.72,103300,16000
35:13.3,-20.81,-40.81,103300,16000
35:13.3,-21.31,-40.86,103300,16000
35:13.4,-20.55,-40.89,103300,16000
35:13.6,-20.79,-40.97,103300,16000
35:13.6,-20.51,-41.01,103300,16000
35:13.7,-20.97,-40.98,103300,16000
35:13.7,-20.51,-40.93,103300,16000
35:13.8,-20.1,-40.92,103300,16000
35:13.9,-19.89,-40.9,103300,16000
35:14.0,-19.98,-40.81,103300,16000
35:14.1,-20.43,-40.78,103300,16000
35:14.1,-21.37,-40.66,103300,16000
35:14.2,-19.36,-40.57,103300,16000
35:14.3,-20.37,-40.48,103300,16000
35:14.4,-20.46,-40.39,103300,16000
35:14.4,-21.09,-40.34,103300,16000
35:14.4,-20.43,-40.36,103300,16000
35:14.5,-21.64,-40.36,103300,16000
35:14.6,-20.45,-40.31,103300,16000
35:14.7,-18.44,-40.3,103300,16000
35:14.8,-20.83,-40.33,103300,16000
35:14.9,-19.35,-40.36,103300,16000
35:14.9,-17.67,-40.4,103300,16000
35:15.0,-20.35,-40.43,103300,16000
35:15.1,-19.6,-40.48,103300,16000
35:15.2,-21.12,-40.58,103300,16000
35:15.3,-21.93,-40.65,103300,16000
35:15.4,-20.96,-40.73,103300,16000
35:15.5,-20.1,-40.75,103300,16000
35:15.6,-21.24,-40.68,103300,16000
35:15.6,-19.89,-40.7,103300,16000
35:15.7,-19.57,-40.77,103300,16000
35:15.8,-22.02,-40.77,103300,16000
35:15.8,-20.76,-40.8,103300,16000
35:15.9,-20.56,-40.77,103300,16000
35:16.0,-21.27,-40.79,103300,16000
35:16.1,-20.47,-40.76,103300,16000
35:16.2,-19.95,-40.75,103300,16000
35:16.2,-20.59,-40.73,103300,16000
35:16.3,-19.73,-40.66,103300,16000
35:16.4,-20.59,-40.65,103300,16000
35:16.5,-21.54,-40.65,103300,16000
35:16.6,-20.46,-40.66,103300,16000
35:16.7,-20.07,-40.58,103300,16000
35:16.7,-20.65,-40.6,103300,16000
35:16.8,-17.43,-40.61,103300,16000
35:16.8,-21.45,-40.61,103300,16000
35:16.9,-21.29,-40.66,103300,16000
35:17.0,-19.99,-40.66,103300,16000
35:17.0,-20.92,-40.67,103300,16000
35:17.1,-21.11,-40.67,103300,16000
35:17.1,-20.13,-40.66,103300,16000
35:17.2,-21.17,-40.67,103300,16000
35:17.3,-20.6,-40.71,103300,16000
35:17.4,-21.74,-40.77,103300,16000
35:17.5,-21.25,-40.85,103300,16000
35:17.6,-18.99,-40.89,103300,16000
35:17.7,-20.72,-40.95,103300,16000
35:17.8,-22.2,-41.01,103300,16000
35:17.8,-19.81,-41.01,103300,16000
35:17.9,-20.32,-41.03,103300,16000
35:17.9,-21.11,-40.99,103300,16000
35:17.9,-19.6,-40.98,103300,16000
35:18.0,-22.9,-40.99,103300,16000
35:18.1,-20.19,-41.03,103300,16000
35:18.2,-21.09,-41.02,103300,16000
35:18.2,-20.59,-41.02,103300,16000
35:18.3,-19.67,-41.01,103300,16000
35:18.4,-18.91,-41.05,103300,16000
35:18.5,-20.23,-40.99,103300,16000
35:18.5,-20.08,-40.94,103300,16000
35:18.6,-20.22,-40.88,103300,16000
35:18.7,-21.02,-40.84,103300,16000
35:18.8,-20.58,-40.81,103300,16000
35:18.8,-21.35,-40.75,103300,16000
35:18.9,-20.18,-40.74,103300,16000
35:18.9,-22.06,-40.73,103300,16000
35:19.0,-22.53,-40.74,103300,16000
35:19.1,-18.38,-40.71,103300,16000
35:19.2,-21.54,-40.68,103300,16000
35:19.3,-19.15,-40.68,103300,16000
35:19.3,-20.59,-40.67,103300,16000
35:19.4,-20.88,-40.66,103300,16000
35:19.4,-19.93,-40.69,103300,16000
35:19.5,-21.8,-40.67,103300,16000
35:19.6,-21.14,-40.66,103300,16000
35:19.6,-19.33,-40.71,103300,16000
35:19.7,-20.17,-40.7,103300,16000
35:19.8,-20.17,-40.65,103300,16000
35:19.8,-22.09,-40.7,103300,16000
35:19.9,-20.78,-40.69,103300,16000
35:20.0,-21.1,-40.71,103300,16000
35:20.1,-20.83,-40.7,103300,16000
35:20.1,-20.04,-40.74,103300,16000
35:20.2,-22.02,-40.74,103300,16000
35:20.2,-19.79,-40.76,103300,16000
35:20.4,-18.98,-40.74,103300,16000
35:20.5,-21.5,-40.75,103300,16000
35:20.5,-21.05,-40.78,103300,16000
35:20.6,-22.52,-40.8,103300,16000
35:20.7,-20.67,-40.75,103300,16000
35:20.8,-20.63,-40.75,103300,16000
35:20.9,-19.55,-40.71,103300,16000
35:20.9,-20.28,-40.65,103300,16000
35:21.0,-19.34,-40.64,103300,16000
35:21.1,-20.06,-40.64,103300,16000
35:21.1,-20.53,-40.61,103300,16000
35:21.2,-20.25,-40.61,103300,16000
35:21.3,-20.65,-40.57,103300,16000
35:21.4,-20.48,-40.6,103300,16000
35:21.5,-18.74,-40.55,103300,16000
35:21.6,-20.45,-40.54,103300,16000
35:21.7,-21.33,-40.57,103300,16000
35:21.7,-19.51,-40.59,103300,16000
35:21.8,-20.86,-40.61,103300,16000
35:21.8,-21,-40.64,103300,16000
35:21.9,-19.56,-40.64,103300,16000
35:21.9,-19.97,-40.68,103300,16000
35:22.0,-22.1,-40.7,103300,16000
35:22.1,-21.73,-40.78,103300,16000
35:22.2,-21.28,-40.79,103300,16000
35:22.3,-21.8,-40.82,103300,16000
35:22.4,-19.89,-40.86,103300,16000
35:22.5,-22.02,-40.86,103300,16000
35:22.5,-20.49,-40.92,103300,16000
35:22.6,-20.87,-40.93,103300,16000
35:22.7,-21.12,-40.91,103300,16000
35:22.7,-21.6,-40.95,103300,16000
35:22.8,-19.21,-40.98,103300,16000
35:22.9,-20.34,-40.97,103300,16000
35:23.0,-20.71,-40.97,103300,16000
35:23.1,-20.41,-40.92,103300,16000
35:23.2,-20.56,-40.88,103300,16000
35:23.2,-21.4,-40.84,103300,16000
35:23.3,-19.74,-40.85,103300,16000
35:23.4,-19.23,-40.82,103300,16000
35:23.5,-19.98,-40.76,103300,16000
35:23.5,-21.47,-40.69,103300,16000
35:23.6,-19.83,-40.67,103300,16000
35:23.7,-19.43,-40.67,103300,16000
35:23.7,-19.83,-40.58,103300,16000
35:23.8,-18.99,-40.51,103300,16000
35:23.8,-20.88,-40.45,103300,16000
35:23.9,-19.69,-40.45,103300,16000
35:23.9,-21.38,-40.47,103300,16000
35:23.9,-20.89,-40.46,103300,16000
35:24.0,-19.28,-40.49,103300,16000
35:24.1,-20.12,-40.49,103300,16000
35:24.1,-21.41,-40.48,103300,16000
35:24.3,-21.66,-40.47,103300,16000
35:24.3,-19.66,-40.47,103300,16000
35:24.4,-20.5,-40.5,103300,16000
35:24.5,-20.42,-40.57,103300,16000
35:24.6,-20.5,-40.57,103300,16000
35:24.7,-20.34,-40.61,103300,16000
35:24.7,-20.85,-40.67,103300,16000
35:24.8,-20.9,-40.69,103300,16000
35:24.9,-20.78,-40.76,103300,16000
35:24.9,-19.11,-40.8,103300,16000
35:25.0,-20.95,-40.81,103300,16000
35:25.1,-20.42,-40.79,103300,16000
35:25.2,-20.75,-40.77,103300,16000
35:25.3,-21.13,-40.81,103300,16000
35:25.3,-19.81,-40.86,103300,16000
35:25.5,-20.95,-40.89,103300,16000
35:25.5,-19.29,-40.87,103300,16000
35:25.6,-21.7,-40.88,103300,16000
35:25.7,-20.42,-40.9,103300,16000
35:25.7,-19.51,-40.92,103300,16000
35:25.8,-21.84,-40.95,103300,16000
35:25.9,-21.18,-40.91,103300,16000
35:26.0,-21.26,-40.93,103300,16000
35:26.1,-21.3,-40.96,103300,16000
35:26.2,-21.96,-40.97,103300,16000
35:26.3,-19.57,-40.87,103300,16000
35:26.4,-18.91,-40.86,103300,16000
35:26.5,-21.43,-40.85,103300,16000
35:26.6,-20.55,-40.92,103300,16000
35:26.6,-21.67,-40.92,103300,16000
35:26.6,-20.42,-40.93,103300,16000
35:26.7,-20.57,-40.91,103300,16000
35:26.7,-18.91,-40.89,103300,16000
35:26.8,-21.6,-40.89,103300,16000
35:26.9,-19.88,-40.91,103300,16000
35:27.0,-22.35,-40.87,103300,16000
35:27.1,-20.06,-40.86,103300,16000
35:27.1,-20.77,-40.89,103300,16000
35:27.2,-21.38,-40.89,103300,16000
35:27.3,-21.69,-40.9,103300,16000
35:27.4,-21.2,-40.93,103300,16000
35:27.4,-19.62,-40.95,103300,16000
35:27.6,-20.17,-40.91,103300,16000
35:27.6,-21.76,-40.9,103300,16000
35:27.7,-22.51,-40.93,103300,16000
35:27.8,-21.77,-40.97,103300,16000
35:27.9,-18.48,-40.95,103300,16000
35:28.0,-21.8,-40.93,103300,16000
35:28.0,-21.49,-41,103300,16000
35:28.1,-19.43,-41,103300,16000
35:28.2,-20.95,-40.95,103300,16000
35:28.3,-18.91,-40.97,103300,16000
35:28.3,-20.9,-40.92,103300,16000
35:28.3,-20.15,-40.9,103300,16000
35:28.4,-20.51,-40.88,103300,16000
35:28.5,-20.73,-40.9,103300,16000
35:28.6,-21.47,-40.87,103300,16000
35:28.7,-19.89,-40.86,103300,16000
35:28.8,-20.9,-40.7,103300,16000
35:28.9,-20.2,-40.73,103300,16000
35:28.9,-21.25,-40.7,103300,16000
35:29.0,-22.17,-40.64,103300,16000
35:29.1,-19.33,-40.6,103300,16000
35:29.2,-21.15,-40.6,103300,16000
35:29.3,-18.82,-40.55,103300,16000
35:29.3,-19.64,-40.55,103300,16000
35:29.4,-20.94,-40.53,103300,16000
35:29.4,-20.42,-40.57,103300,16000
35:29.5,-20.33,-40.58,103300,16000
35:29.6,-21.1,-40.6,103300,16000
35:29.6,-19.98,-40.6,103300,16000
35:29.7,-20.7,-40.64,103300,16000
35:29.8,-19.8,-40.64,103300,16000
35:29.9,-17.64,-40.55,103300,16000
35:29.9,-21.24,-40.54,103300,16000
35:30.0,-21.33,-40.57,103300,16000
35:30.1,-20.77,-40.61,103300,16000
35:30.1,-21.79,-40.68,103300,16000
35:30.2,-20.91,-40.72,103300,16000
35:30.3,-21.6,-40.74,103300,16000
35:30.4,-20.2,-40.79,103300,16000
35:30.4,-20.07,-40.82,103300,16000
35:30.5,-21.48,-40.82,103300,16000
35:30.5,-21.39,-40.76,103300,16000
35:30.6,-22.14,-40.77,103300,16000
35:30.7,-20.22,-40.81,103300,16000
35:30.7,-21.17,-40.85,103300,16000
35:30.8,-20.56,-40.92,103300,16000
35:30.9,-21.63,-40.96,103300,16000
35:30.9,-21.72,-41.03,103300,16000
35:31.0,-20.7,-41,103300,16000
35:31.1,-20.24,-40.97,103300,16000
35:31.2,-21.48,-40.93,103300,16000
35:31.2,-19.97,-40.95,103300,16000
35:31.3,-19.4,-40.93,103300,16000
35:31.3,-20.96,-40.89,103300,16000
35:31.4,-20.64,-40.81,103300,16000
35:31.4,-21.31,-40.83,103300,16000
35:31.5,-20.14,-40.81,103300,16000
